t_s,gx,gy,gz,ax,ay,az,roll_ref_deg,pitch_ref_deg
1.440000,-1.185856,-0.164302,-3.537492,-0.017222,0.695429,0.746726,43.1335,1.5073
1.445000,-1.284449,-0.145764,-3.541423,-0.023847,0.661146,0.714099,42.7536,2.1658
1.450000,-1.367127,-0.137763,-3.550929,-0.051224,0.674714,0.733614,42.3396,2.8232
1.455000,-1.453720,-0.121477,-3.548052,-0.071296,0.660500,0.751821,41.8918,3.4793
1.460000,-1.541509,-0.099485,-3.545165,-0.071499,0.675470,0.758100,41.4104,4.1337
1.465000,-1.621010,-0.069848,-3.562024,-0.091544,0.648348,0.765784,40.8960,4.7861
1.470000,-1.705251,-0.053166,-3.558812,-0.080447,0.631991,0.750443,40.3488,5.4362
1.475000,-1.783587,-0.016964,-3.561307,-0.108737,0.642853,0.783078,39.7695,6.0836
1.480000,-1.868584,-0.001968,-3.560465,-0.107042,0.625438,0.800191,39.1583,6.7281
1.485000,-1.946211,0.022068,-3.554433,-0.121337,0.623011,0.770575,38.5158,7.3694
1.490000,-2.017607,0.049296,-3.554838,-0.138665,0.608801,0.781730,37.8425,8.0071
1.495000,-2.083624,0.084979,-3.551040,-0.155272,0.589247,0.787633,37.1390,8.6409
1.500000,-2.148919,0.106716,-3.525675,-0.167319,0.596183,0.782477,36.4058,9.2705
1.505000,-2.222563,0.144259,-3.522326,-0.157005,0.585810,0.796595,35.6434,9.8957
1.510000,-2.299115,0.176238,-3.520094,-0.192692,0.566439,0.810979,34.8526,10.5160
1.515000,-2.359384,0.213036,-3.500438,-0.187995,0.558770,0.809683,34.0340,11.1313
1.520000,-2.418015,0.240833,-3.499997,-0.198492,0.540967,0.819298,33.1881,11.7412
1.525000,-2.483805,0.280772,-3.486823,-0.223053,0.518676,0.832355,32.3157,12.3454
1.530000,-2.538988,0.319258,-3.466275,-0.229610,0.512629,0.837651,31.4174,12.9437
1.535000,-2.603511,0.350005,-3.444045,-0.240456,0.482699,0.860492,30.4941,13.5357
1.540000,-2.645546,0.389718,-3.425446,-0.236718,0.480920,0.833827,29.5464,14.1211
1.545000,-2.699379,0.429265,-3.410332,-0.250659,0.461888,0.851232,28.5750,14.6997
1.550000,-2.745676,0.471572,-3.395850,-0.247656,0.440296,0.855121,27.5808,15.2712
1.555000,-2.792721,0.508204,-3.364998,-0.278671,0.440920,0.855767,26.5646,15.8354
1.560000,-2.835215,0.545902,-3.343862,-0.256835,0.409314,0.885437,25.5271,16.3918
1.565000,-2.889508,0.576331,-3.312854,-0.293792,0.402451,0.868248,24.4692,16.9404
1.570000,-2.914356,0.621711,-3.294389,-0.302409,0.371395,0.874929,23.3918,17.4807
1.575000,-2.959601,0.663387,-3.257289,-0.312040,0.364237,0.886310,22.2956,18.0126
1.580000,-2.989782,0.681447,-3.241334,-0.316111,0.349585,0.881212,21.1817,18.5358
1.585000,-3.023018,0.724349,-3.201591,-0.334242,0.333447,0.902833,20.0508,19.0500
1.590000,-3.044461,0.755971,-3.180295,-0.346345,0.311667,0.870157,18.9039,19.5550
1.595000,-3.072354,0.792437,-3.144692,-0.339826,0.296264,0.903679,17.7418,20.0506
1.600000,-3.090595,0.833500,-3.117570,-0.337650,0.279096,0.901675,16.5656,20.5364
1.605000,-3.125626,0.868381,-3.087079,-0.370467,0.251253,0.905156,15.3761,21.0123
1.610000,-3.135650,0.881758,-3.049736,-0.370415,0.220774,0.890025,14.1744,21.4781
1.615000,-3.150581,0.910677,-3.015964,-0.365206,0.185357,0.900542,12.9613,21.9335
1.620000,-3.168182,0.945652,-2.980870,-0.381795,0.182058,0.889522,11.7379,22.3782
1.625000,-3.170461,0.975162,-2.943351,-0.404289,0.173214,0.896636,10.5050,22.8122
1.630000,-3.177886,1.010448,-2.926736,-0.385143,0.152275,0.908733,9.2638,23.2351
1.635000,-3.193774,1.029044,-2.882468,-0.403072,0.119202,0.907751,8.0152,23.6468
1.640000,-3.181218,1.047853,-2.844010,-0.393721,0.088976,0.913831,6.7602,24.0470
1.645000,-3.174253,1.075694,-2.810155,-0.403691,0.089571,0.902574,5.4997,24.4356
1.650000,-3.186165,1.093814,-2.777060,-0.421140,0.064150,0.893018,4.2349,24.8124
1.655000,-3.173030,1.110101,-2.732547,-0.428003,0.034208,0.901236,2.9667,25.1772
1.660000,-3.164424,1.133965,-2.714458,-0.428528,0.027634,0.903031,1.6961,25.5298
1.665000,-3.145165,1.137964,-2.666614,-0.430113,-0.000296,0.906495,0.4241,25.8701
1.670000,-3.135064,1.155358,-2.643717,-0.407959,-0.016636,0.891367,-0.8482,26.1979
1.675000,-3.115541,1.173580,-2.610077,-0.442601,-0.020368,0.900391,-2.1198,26.5130
1.680000,-3.091822,1.184246,-2.575883,-0.461390,-0.055571,0.887963,-3.3897,26.8152
1.685000,-3.075484,1.202335,-2.542400,-0.451214,-0.075248,0.869183,-4.6569,27.1045
1.690000,-3.044849,1.199648,-2.522557,-0.447599,-0.097525,0.890472,-5.9204,27.3807
1.695000,-3.010770,1.220633,-2.489664,-0.456378,-0.114741,0.858912,-7.1791,27.6437
1.700000,-2.981112,1.224519,-2.456238,-0.468453,-0.133469,0.870450,-8.4322,27.8933
1.705000,-2.959652,1.233190,-2.437079,-0.485700,-0.150596,0.853587,-9.6784,28.1294
1.710000,-2.913593,1.222986,-2.406984,-0.477581,-0.170192,0.870300,-10.9170,28.3519
1.715000,-2.866798,1.235517,-2.379341,-0.470786,-0.174143,0.857849,-12.1468,28.5607
1.720000,-2.814008,1.237994,-2.366780,-0.486248,-0.203679,0.853334,-13.3669,28.7557
1.725000,-2.773534,1.238203,-2.339085,-0.484481,-0.222571,0.848649,-14.5763,28.9367
1.730000,-2.730841,1.233070,-2.319753,-0.481984,-0.228005,0.841250,-15.7740,29.1038
1.735000,-2.680522,1.232463,-2.291092,-0.493313,-0.246086,0.828413,-16.9592,29.2568
1.740000,-2.628425,1.239015,-2.282408,-0.473888,-0.265967,0.824434,-18.1308,29.3957
1.745000,-2.577251,1.230172,-2.270800,-0.495661,-0.279300,0.823467,-19.2879,29.5203
1.750000,-2.505418,1.236519,-2.269469,-0.506809,-0.303976,0.824569,-20.4296,29.6307
1.755000,-2.446347,1.214499,-2.247618,-0.498351,-0.296783,0.829186,-21.5549,29.7267
1.760000,-2.387127,1.222125,-2.236545,-0.506615,-0.345544,0.782974,-22.6630,29.8083
1.765000,-2.315198,1.211959,-2.228451,-0.502996,-0.365494,0.798777,-23.7530,29.8756
1.770000,-2.243830,1.199677,-2.219005,-0.490985,-0.349758,0.788334,-24.8241,29.9284
1.775000,-2.193917,1.192555,-2.212258,-0.505135,-0.388392,0.782609,-25.8752,29.9667
1.780000,-2.115796,1.191960,-2.205204,-0.484619,-0.365703,0.781191,-26.9057,29.9905
1.785000,-2.044128,1.170475,-2.205856,-0.510346,-0.420688,0.764808,-27.9147,29.9999
1.790000,-1.955287,1.162274,-2.211045,-0.496467,-0.412119,0.773983,-28.9014,29.9947
1.795000,-1.890628,1.160257,-2.204655,-0.485307,-0.436476,0.752310,-29.8649,29.9750
1.800000,-1.806009,1.153219,-2.221945,-0.516443,-0.455222,0.749114,-30.8046,29.9408
1.805000,-1.722890,1.138051,-2.208427,-0.499761,-0.483134,0.729003,-31.7197,29.8921
1.810000,-1.643245,1.124908,-2.212135,-0.502342,-0.449402,0.716615,-32.6094,29.8290
1.815000,-1.565805,1.113709,-2.224640,-0.500711,-0.471549,0.728389,-33.4730,29.7515
1.820000,-1.468192,1.102518,-2.228828,-0.500519,-0.496630,0.703298,-34.3099,29.6596
1.825000,-1.385927,1.099524,-2.246828,-0.494554,-0.491380,0.698204,-35.1194,29.5533
1.830000,-1.289187,1.076332,-2.247391,-0.487260,-0.515409,0.694199,-35.9007,29.4327
1.835000,-1.192841,1.074472,-2.260021,-0.511097,-0.523907,0.698102,-36.6534,29.2979
1.840000,-1.101251,1.055146,-2.284956,-0.472955,-0.517526,0.699258,-37.3768,29.1490
1.845000,-1.024445,1.044966,-2.293573,-0.491485,-0.524868,0.688092,-38.0703,28.9859
1.850000,-0.904037,1.020634,-2.305518,-0.483243,-0.561574,0.692574,-38.7334,28.8088
1.855000,-0.821946,1.013603,-2.310304,-0.495875,-0.555603,0.680325,-39.3655,28.6178
1.860000,-0.721766,0.991416,-2.337244,-0.495033,-0.558989,0.668979,-39.9661,28.4129
1.865000,-0.618532,0.976661,-2.360607,-0.474482,-0.563456,0.654606,-40.5348,28.1944
1.870000,-0.520077,0.962394,-2.381049,-0.469469,-0.590211,0.661696,-41.0711,27.9621
1.875000,-0.423728,0.945094,-2.404413,-0.467833,-0.577264,0.657976,-41.5746,27.7164
1.880000,-0.315549,0.939571,-2.418346,-0.461709,-0.609973,0.659451,-42.0448,27.4572
1.885000,-0.227227,0.907259,-2.431703,-0.453498,-0.595252,0.661337,-42.4814,27.1848
1.890000,-0.116147,0.886106,-2.456389,-0.458882,-0.601352,0.645277,-42.8841,26.8992
1.895000,-0.027713,0.871622,-2.483389,-0.440751,-0.607129,0.634621,-43.2524,26.6006
1.900000,0.080399,0.856170,-2.499326,-0.443697,-0.613727,0.640760,-43.5862,26.2892
1.905000,0.183723,0.833511,-2.519885,-0.444183,-0.633248,0.656803,-43.8852,25.9650
1.910000,0.293476,0.809601,-2.555074,-0.427975,-0.615844,0.636062,-44.1491,25.6283
1.915000,0.388818,0.782744,-2.576396,-0.431335,-0.626822,0.651393,-44.3777,25.2792
1.920000,0.497128,0.753556,-2.606049,-0.412144,-0.646599,0.650598,-44.5708,24.9179
1.925000,0.595470,0.738574,-2.626623,-0.414911,-0.646559,0.625115,-44.7282,24.5445
1.930000,0.718203,0.707452,-2.640230,-0.432346,-0.648721,0.650307,-44.8500,24.1592
1.935000,0.795446,0.678692,-2.668181,-0.384790,-0.644898,0.634954,-44.9358,23.7623
1.940000,0.903088,0.638602,-2.703842,-0.405596,-0.636543,0.641207,-44.9858,23.3539
1.945000,1.002360,0.614435,-2.716318,-0.374993,-0.667265,0.657819,-44.9998,22.9341
1.950000,1.115974,0.590497,-2.743942,-0.380727,-0.649199,0.652625,-44.9778,22.5033
1.955000,1.213922,0.547000,-2.777404,-0.363571,-0.641788,0.651437,-44.9199,22.0616
1.960000,1.315258,0.521220,-2.788676,-0.350167,-0.645859,0.646766,-44.8260,21.6093
1.965000,1.414515,0.488809,-2.812717,-0.362609,-0.659377,0.680191,-44.6963,21.1465
1.970000,1.511663,0.448615,-2.839457,-0.368400,-0.667706,0.661991,-44.5309,20.6734
1.975000,1.611455,0.399307,-2.847899,-0.322081,-0.665745,0.664375,-44.3299,20.1904
1.980000,1.716232,0.367735,-2.872046,-0.338739,-0.665670,0.678330,-44.0935,19.6976
1.985000,1.817869,0.320940,-2.885606,-0.329520,-0.647877,0.693161,-43.8218,19.1952
1.990000,1.909528,0.281397,-2.912194,-0.333713,-0.658372,0.681410,-43.5151,18.6836
1.995000,2.005637,0.233780,-2.915480,-0.295946,-0.655571,0.701310,-43.1736,18.1630
2.000000,2.103857,0.191979,-2.935880,-0.293367,-0.636102,0.711981,-42.7975,17.6336
2.005000,2.197519,0.133391,-2.952474,-0.287777,-0.636899,0.703127,-42.3873,17.0956
2.010000,2.287785,0.088778,-2.968307,-0.261137,-0.652014,0.691912,-41.9432,16.5494
2.015000,2.359654,0.036945,-2.980742,-0.267799,-0.659251,0.718904,-41.4656,15.9951
2.020000,2.463213,-0.022833,-2.986889,-0.269136,-0.638590,0.738341,-40.9548,15.4332
2.025000,2.555921,-0.074219,-2.996135,-0.273561,-0.622421,0.718780,-40.4112,14.8638
2.030000,2.619999,-0.136774,-3.001665,-0.254072,-0.622836,0.747838,-39.8354,14.2871
2.035000,2.716947,-0.190841,-3.003330,-0.226590,-0.621901,0.743361,-39.2277,13.7036
2.040000,2.795290,-0.245065,-3.007129,-0.215067,-0.616377,0.755656,-38.5887,13.1135
2.045000,2.881680,-0.303804,-3.016285,-0.224154,-0.589933,0.761549,-37.9188,12.5170
2.050000,2.950290,-0.364063,-3.009967,-0.216188,-0.584355,0.765061,-37.2186,11.9144
2.055000,3.031343,-0.432450,-3.007800,-0.203521,-0.585700,0.786745,-36.4887,11.3061
2.060000,3.099950,-0.490697,-3.002078,-0.190115,-0.571336,0.798171,-35.7296,10.6924
2.065000,3.176437,-0.566750,-2.987509,-0.184837,-0.576233,0.822699,-34.9419,10.0734
2.070000,3.240946,-0.618060,-2.985395,-0.180387,-0.538699,0.804660,-34.1263,9.4496
2.075000,3.310414,-0.687798,-2.966886,-0.150474,-0.539878,0.821834,-33.2834,8.8212
2.080000,3.379770,-0.753311,-2.942874,-0.146504,-0.535927,0.850312,-32.4139,8.1886
2.085000,3.443145,-0.817208,-2.928379,-0.124029,-0.492345,0.850280,-31.5185,7.5519
2.090000,3.508603,-0.894433,-2.903406,-0.128191,-0.511803,0.856983,-30.5979,6.9117
2.095000,3.566693,-0.954901,-2.882980,-0.097935,-0.489568,0.857173,-29.6528,6.2681
2.100000,3.625663,-1.017121,-2.864165,-0.100467,-0.465644,0.881375,-28.6841,5.6214
2.105000,3.670447,-1.080091,-2.825561,-0.079850,-0.472012,0.868822,-27.6924,4.9721
2.110000,3.727178,-1.139468,-2.793604,-0.074004,-0.450047,0.892478,-26.6786,4.3203
2.115000,3.776401,-1.208453,-2.763178,-0.052626,-0.448517,0.907518,-25.6434,3.6665
2.120000,3.830142,-1.281726,-2.716530,-0.063222,-0.429663,0.918882,-24.5877,3.0109
2.125000,3.873709,-1.336245,-2.676895,-0.042922,-0.379959,0.937320,-23.5124,2.3538
2.130000,3.899305,-1.404307,-2.638946,-0.011010,-0.371890,0.927366,-22.4183,1.6956
2.135000,3.948492,-1.450034,-2.596384,-0.026168,-0.355437,0.934539,-21.3063,1.0365
2.140000,3.982146,-1.518051,-2.535566,0.000667,-0.345255,0.950402,-20.1772,0.3770
2.145000,4.015241,-1.575890,-2.490067,-0.005601,-0.321144,0.945047,-19.0321,-0.2827
2.150000,4.046202,-1.634810,-2.434965,0.007030,-0.305194,0.956509,-17.8717,-0.9423
2.155000,4.079590,-1.685078,-2.378344,0.024847,-0.294438,0.954005,-16.6970,-1.6015
2.160000,4.101378,-1.743118,-2.323784,0.033036,-0.278484,0.956719,-15.5089,-2.2598
2.165000,4.122175,-1.790048,-2.258614,0.053758,-0.235826,0.970544,-14.3085,-2.9171
2.170000,4.138534,-1.840351,-2.193753,0.045048,-0.215450,0.981107,-13.0966,-3.5729
2.175000,4.152824,-1.884374,-2.131803,0.085262,-0.195182,0.980106,-11.8743,-4.2270
2.180000,4.169996,-1.926078,-2.060370,0.097484,-0.189035,0.967739,-10.6425,-4.8791
2.185000,4.179564,-1.958789,-1.994271,0.102329,-0.154220,0.988528,-9.4021,-5.5288
2.190000,4.186412,-1.997172,-1.929381,0.099094,-0.126460,0.990115,-8.1543,-6.1759
2.195000,4.195274,-2.046568,-1.851385,0.116885,-0.141237,0.986744,-6.8999,-6.8199
2.200000,4.201130,-2.062546,-1.791411,0.130390,-0.097939,0.993196,-5.6400,-7.4607
2.205000,4.198840,-2.082343,-1.710816,0.137684,-0.086912,0.995585,-4.3756,-8.0978
2.210000,4.194726,-2.123482,-1.633668,0.160272,-0.052554,0.996997,-3.1077,-8.7311
2.215000,4.198884,-2.140897,-1.563577,0.165604,-0.037302,0.992733,-1.8373,-9.3601
2.220000,4.182054,-2.160980,-1.485645,0.162510,-0.001729,0.984648,-0.5655,-9.9846
2.225000,4.167583,-2.168777,-1.419403,0.178288,0.016547,0.982827,0.7068,-10.6042
2.230000,4.159533,-2.183899,-1.340618,0.191261,0.022316,0.976754,1.9786,-11.2188
2.235000,4.137853,-2.202111,-1.266194,0.228003,0.051315,0.982797,3.2487,-11.8279
2.240000,4.119700,-2.200311,-1.195252,0.208681,0.070262,0.970614,4.5163,-12.4313
2.245000,4.095695,-2.193877,-1.111677,0.208034,0.085642,0.987787,5.7802,-13.0286
2.250000,4.066573,-2.196279,-1.047110,0.245168,0.114489,0.957668,7.0396,-13.6197
2.255000,4.046388,-2.188915,-0.978107,0.250329,0.133128,0.967788,8.2933,-14.2042
2.260000,4.006413,-2.181714,-0.908493,0.256705,0.164214,0.964074,9.5403,-14.7818
2.265000,3.978999,-2.177708,-0.833067,0.267434,0.169840,0.956341,10.7798,-15.3523
2.270000,3.929992,-2.148364,-0.761460,0.271091,0.197535,0.935130,12.0106,-15.9153
2.275000,3.911268,-2.139637,-0.704424,0.285418,0.232999,0.944996,13.2318,-16.4707
2.280000,3.850049,-2.118798,-0.637084,0.291602,0.234151,0.947028,14.4425,-17.0181
2.285000,3.819106,-2.100020,-0.562237,0.295236,0.268548,0.928551,15.6416,-17.5572
2.290000,3.762766,-2.077333,-0.507315,0.322738,0.265712,0.913603,16.8282,-18.0879
2.295000,3.703839,-2.041763,-0.448411,0.320744,0.302399,0.901698,18.0013,-18.6098
2.300000,3.665479,-2.006186,-0.386005,0.321770,0.320063,0.884345,19.1601,-19.1227
2.305000,3.611600,-1.983063,-0.328668,0.319907,0.335762,0.891765,20.3035,-19.6264
2.310000,3.551245,-1.937751,-0.285699,0.337596,0.328704,0.851419,21.4307,-20.1206
2.315000,3.487209,-1.897532,-0.232048,0.345961,0.361332,0.859413,22.5408,-20.6050
2.320000,3.424694,-1.870522,-0.190390,0.351771,0.365350,0.870230,23.6329,-21.0795
2.325000,3.359346,-1.832995,-0.141229,0.379257,0.393944,0.847660,24.7060,-21.5438
2.330000,3.279783,-1.775415,-0.096846,0.373772,0.401317,0.820446,25.7594,-21.9977
2.335000,3.212947,-1.750186,-0.052543,0.379742,0.406654,0.808355,26.7923,-22.4409
2.340000,3.153930,-1.691619,-0.021546,0.388429,0.424177,0.821777,27.8037,-22.8733
2.345000,3.078447,-1.644428,0.009837,0.400377,0.462804,0.798618,28.7929,-23.2946
2.350000,3.001328,-1.593583,0.043614,0.393090,0.445494,0.794713,29.7590,-23.7047
2.355000,2.923658,-1.558559,0.077584,0.402016,0.457596,0.786715,30.7014,-24.1032
2.360000,2.837751,-1.491047,0.091502,0.429774,0.489781,0.756095,31.6192,-24.4902
2.365000,2.749613,-1.453464,0.127707,0.419792,0.461276,0.768314,32.5118,-24.8653
2.370000,2.675763,-1.393708,0.143572,0.400176,0.503057,0.762469,33.3784,-25.2283
2.375000,2.584449,-1.344725,0.164609,0.432756,0.500227,0.739017,34.2183,-25.5792
2.380000,2.496031,-1.285914,0.171071,0.439554,0.521373,0.722580,35.0308,-25.9177
2.385000,2.404775,-1.251888,0.195904,0.443743,0.511719,0.736612,35.8153,-26.2437
2.390000,2.320331,-1.179313,0.196443,0.442688,0.543647,0.707827,36.5712,-26.5569
2.395000,2.226769,-1.135786,0.212132,0.461538,0.539857,0.727471,37.2979,-26.8574
2.400000,2.128121,-1.080663,0.216751,0.453475,0.533158,0.696073,37.9948,-27.1448
2.405000,2.030488,-1.022744,0.227509,0.451928,0.541199,0.701429,38.6612,-27.4191
2.410000,1.936149,-0.966829,0.217831,0.440511,0.558758,0.691658,39.2968,-27.6802
2.415000,1.825850,-0.917205,0.213584,0.470301,0.561865,0.698680,39.9010,-27.9279
2.420000,1.727773,-0.853705,0.218558,0.473877,0.571211,0.671002,40.4732,-28.1620
2.425000,1.622484,-0.809478,0.217068,0.470609,0.577599,0.670329,41.0131,-28.3826
2.430000,1.531758,-0.749300,0.206645,0.474557,0.578138,0.657313,41.5203,-28.5894
2.435000,1.414716,-0.691089,0.205563,0.474402,0.593319,0.644912,41.9942,-28.7824
2.440000,1.314603,-0.634522,0.185386,0.480359,0.581083,0.652251,42.4346,-28.9614
2.445000,1.220101,-0.584100,0.177243,0.472963,0.600655,0.647333,42.8410,-29.1265
2.450000,1.098440,-0.528079,0.157158,0.484017,0.590809,0.636862,43.2132,-29.2775
2.455000,0.992964,-0.489785,0.160799,0.486543,0.601860,0.633663,43.5509,-29.4143
2.460000,0.885428,-0.417323,0.138240,0.490200,0.594706,0.630352,43.8537,-29.5369
2.465000,0.769847,-0.366670,0.116513,0.487362,0.586507,0.619191,44.1215,-29.6452
2.470000,0.673487,-0.318306,0.107266,0.497505,0.620529,0.628403,44.3540,-29.7392
2.475000,0.558302,-0.270552,0.085476,0.499684,0.614572,0.642940,44.5511,-29.8188
2.480000,0.449811,-0.217761,0.077523,0.511355,0.603438,0.604018,44.7125,-29.8840
2.485000,0.333714,-0.156373,0.049946,0.486460,0.578864,0.597057,44.8382,-29.9347
2.490000,0.226734,-0.109280,0.028931,0.496143,0.611855,0.614540,44.9281,-29.9710
2.495000,0.110723,-0.043077,0.018510,0.492570,0.618360,0.620316,44.9820,-29.9927
2.500000,0.005796,-0.009612,-0.006138,0.513536,0.600402,0.615496,45.0000,-30.0000
2.505000,-0.108394,0.055237,-0.018167,0.501462,0.610369,0.613464,44.9820,-29.9927
2.510000,-0.217705,0.102560,-0.039816,0.505017,0.613629,0.623897,44.9281,-29.9710
2.515000,-0.333807,0.160346,-0.048584,0.517984,0.594448,0.602771,44.8382,-29.9347
2.520000,-0.442631,0.213583,-0.074129,0.492417,0.615917,0.623354,44.7125,-29.8840
2.525000,-0.554791,0.270654,-0.095628,0.499241,0.601445,0.616899,44.5511,-29.8188
2.530000,-0.670017,0.308101,-0.113002,0.489481,0.601631,0.641404,44.3540,-29.7392
2.535000,-0.771886,0.367620,-0.123303,0.501874,0.596627,0.636159,44.1215,-29.6452
2.540000,-0.880103,0.423096,-0.141463,0.507051,0.599287,0.638594,43.8537,-29.5369
2.545000,-1.000795,0.483481,-0.160914,0.501450,0.572235,0.636902,43.5509,-29.4143
2.550000,-1.106996,0.528686,-0.170156,0.475012,0.592294,0.638065,43.2132,-29.2775
2.555000,-1.210570,0.589403,-0.179329,0.472256,0.601501,0.637634,42.8410,-29.1265
2.560000,-1.317655,0.646284,-0.194336,0.474344,0.579043,0.646957,42.4346,-28.9614
2.565000,-1.407876,0.692832,-0.194170,0.489098,0.587831,0.657577,41.9942,-28.7824
2.570000,-1.529655,0.749162,-0.217481,0.481308,0.574496,0.648514,41.5203,-28.5894
2.575000,-1.635717,0.794664,-0.215824,0.468481,0.577245,0.677445,41.0131,-28.3826
2.580000,-1.731768,0.868917,-0.223666,0.480519,0.566294,0.689843,40.4732,-28.1620
2.585000,-1.830276,0.912154,-0.213964,0.465642,0.576057,0.673442,39.9010,-27.9279
2.590000,-1.919263,0.970117,-0.217907,0.475333,0.544311,0.672590,39.2968,-27.6802
2.595000,-2.033307,1.026145,-0.214342,0.484666,0.568465,0.687478,38.6612,-27.4191
2.600000,-2.120989,1.077383,-0.214697,0.440076,0.561288,0.705474,37.9948,-27.1448
2.605000,-2.219858,1.134768,-0.211430,0.460970,0.532601,0.706988,37.2979,-26.8574
2.610000,-2.313656,1.183727,-0.196901,0.431373,0.542614,0.707396,36.5712,-26.5569
2.615000,-2.408939,1.234878,-0.194922,0.445673,0.535002,0.731362,35.8153,-26.2437
2.620000,-2.501501,1.292615,-0.172841,0.429410,0.504798,0.737193,35.0308,-25.9177
2.625000,-2.573866,1.345182,-0.165597,0.418302,0.511234,0.739692,34.2183,-25.5792
2.630000,-2.667221,1.396538,-0.144300,0.433194,0.509985,0.750773,33.3784,-25.2283
2.635000,-2.758065,1.453946,-0.117399,0.420833,0.494089,0.769836,32.5118,-24.8653
2.640000,-2.838089,1.507515,-0.116523,0.425667,0.469904,0.774453,31.6192,-24.4902
2.645000,-2.920636,1.539080,-0.072492,0.412233,0.454227,0.795937,30.7014,-24.1032
2.650000,-3.003619,1.606075,-0.052185,0.398620,0.460199,0.791758,29.7590,-23.7047
2.655000,-3.079582,1.652120,-0.010510,0.402830,0.441795,0.815626,28.7929,-23.2946
2.660000,-3.143882,1.694792,0.016388,0.389071,0.437005,0.828153,27.8037,-22.8733
2.665000,-3.215270,1.740065,0.049826,0.388795,0.418451,0.834215,26.7923,-22.4409
2.670000,-3.293827,1.796233,0.098222,0.381875,0.387964,0.825808,25.7594,-21.9977
2.675000,-3.359157,1.823851,0.146938,0.389680,0.387225,0.844012,24.7060,-21.5438
2.680000,-3.425649,1.874360,0.185526,0.376028,0.359694,0.833848,23.6329,-21.0795
2.685000,-3.486471,1.913059,0.238661,0.363733,0.359710,0.853981,22.5408,-20.6050
2.690000,-3.553810,1.953470,0.283164,0.345481,0.346329,0.883855,21.4307,-20.1206
2.695000,-3.602612,1.987877,0.333014,0.331544,0.325147,0.891328,20.3035,-19.6264
2.700000,-3.657730,2.009114,0.385559,0.338618,0.324824,0.886874,19.1601,-19.1227
