t_s,gx,gy,gz,ax,ay,az,roll_ref_deg,pitch_ref_deg
11.490000,-0.100266,-0.157252,-0.055431,-0.001981,0.247669,0.959440,14.3230,0.3957
11.500000,-0.102586,-0.164642,-0.059467,-0.015946,0.248876,0.986970,14.2658,0.3141
11.510000,-0.109580,-0.159449,-0.069045,0.000956,0.248036,0.960302,14.2065,0.2325
11.520000,-0.106481,-0.161502,-0.050567,-0.001500,0.248322,0.968218,14.1449,0.1508
11.530000,-0.118876,-0.148922,-0.058718,0.001852,0.244141,0.955284,14.0810,0.0691
11.540000,-0.124076,-0.170203,-0.053057,0.005240,0.238822,0.955924,14.0149,-0.0126
11.550000,-0.125422,-0.162230,-0.065869,0.010374,0.232978,0.967704,13.9466,-0.0942
11.560000,-0.125742,-0.172525,-0.055700,0.003472,0.217665,0.966903,13.8762,-0.1759
11.570000,-0.130861,-0.166616,-0.058054,0.016540,0.242057,0.956999,13.8035,-0.2576
11.580000,-0.136510,-0.171184,-0.058855,-0.004062,0.240074,0.979425,13.7286,-0.3392
11.590000,-0.132640,-0.160091,-0.061203,-0.008869,0.257824,0.993813,13.6516,-0.4208
11.600000,-0.141385,-0.158799,-0.065748,0.004889,0.234926,0.966137,13.5724,-0.5024
11.610000,-0.135996,-0.159214,-0.063184,0.006112,0.235717,0.956438,13.4911,-0.5840
11.620000,-0.146214,-0.160770,-0.055672,0.015169,0.225329,0.965981,13.4076,-0.6655
11.630000,-0.145511,-0.158219,-0.057279,0.018976,0.229498,0.962058,13.3220,-0.7470
11.640000,-0.147241,-0.161109,-0.053916,0.013567,0.239983,0.964678,13.2344,-0.8284
11.650000,-0.166584,-0.161306,-0.062875,0.022489,0.230816,0.958212,13.1446,-0.9098
11.660000,-0.167452,-0.166659,-0.064319,0.016368,0.219605,0.985682,13.0528,-0.9911
11.670000,-0.165370,-0.163657,-0.054257,0.027823,0.226168,0.970718,12.9589,-1.0724
11.680000,-0.161467,-0.155153,-0.066194,0.021748,0.214246,0.983656,12.8629,-1.1535
11.690000,-0.179956,-0.162048,-0.064037,0.026351,0.210406,0.975136,12.7649,-1.2346
11.700000,-0.189201,-0.154322,-0.074514,0.024728,0.221689,0.970418,12.6649,-1.3156
11.710000,-0.176556,-0.152625,-0.055861,0.035714,0.220721,0.971972,12.5629,-1.3966
11.720000,-0.184312,-0.152450,-0.061639,0.001773,0.198884,0.994150,12.4589,-1.4774
11.730000,-0.193292,-0.160686,-0.056805,0.036158,0.219440,0.977932,12.3530,-1.5581
11.740000,-0.203304,-0.146203,-0.063580,0.039494,0.213425,0.971497,12.2451,-1.6388
11.750000,-0.197514,-0.157790,-0.053594,0.017072,0.214094,0.995276,12.1353,-1.7193
11.760000,-0.202182,-0.156408,-0.067889,0.047861,0.196874,0.984039,12.0235,-1.7997
11.770000,-0.212890,-0.160527,-0.061079,0.021670,0.203708,0.964545,11.9099,-1.8800
11.780000,-0.206003,-0.161744,-0.067671,0.036861,0.185235,0.984625,11.7943,-1.9601
11.790000,-0.213887,-0.147454,-0.065178,0.026780,0.203345,0.988657,11.6769,-2.0402
11.800000,-0.225308,-0.158242,-0.056450,0.026595,0.188021,0.963141,11.5577,-2.1201
11.810000,-0.218150,-0.160896,-0.060688,0.023362,0.193371,0.977498,11.4366,-2.1998
11.820000,-0.222720,-0.155379,-0.067941,0.030873,0.208312,0.984030,11.3138,-2.2794
11.830000,-0.220785,-0.148472,-0.061306,0.038103,0.199679,0.977704,11.1891,-2.3589
11.840000,-0.217355,-0.152252,-0.063296,0.058173,0.199958,0.973498,11.0627,-2.4382
11.850000,-0.226841,-0.159234,-0.064972,0.045677,0.190908,0.979243,10.9345,-2.5173
11.860000,-0.237123,-0.150365,-0.061167,0.038553,0.187046,0.986194,10.8046,-2.5963
11.870000,-0.232961,-0.150102,-0.061786,0.052714,0.192241,0.986199,10.6730,-2.6751
11.880000,-0.241004,-0.149704,-0.067713,0.042198,0.186128,0.982583,10.5397,-2.7537
11.890000,-0.244846,-0.148071,-0.068375,0.054020,0.167076,0.995574,10.4048,-2.8321
11.900000,-0.241988,-0.148035,-0.064730,0.037493,0.161334,0.983452,10.2682,-2.9104
11.910000,-0.249206,-0.148188,-0.059855,0.056291,0.166043,0.989415,10.1300,-2.9884
11.920000,-0.253285,-0.147278,-0.062285,0.048297,0.187833,0.980016,9.9902,-3.0663
11.930000,-0.252934,-0.142370,-0.064569,0.046528,0.167303,0.986095,9.8488,-3.1439
11.940000,-0.258104,-0.150706,-0.061002,0.054257,0.185704,0.982520,9.7058,-3.2213
11.950000,-0.263756,-0.148817,-0.061317,0.051751,0.177007,0.984545,9.5614,-3.2986
11.960000,-0.259399,-0.150634,-0.066047,0.058823,0.173793,0.980162,9.4154,-3.3756
11.970000,-0.271869,-0.151926,-0.069843,0.066582,0.151813,0.975360,9.2679,-3.4523
11.980000,-0.268220,-0.145900,-0.067125,0.048713,0.155046,0.995016,9.1190,-3.5289
11.990000,-0.267333,-0.143269,-0.070726,0.060068,0.143089,0.991512,8.9686,-3.6052
12.000000,-0.267631,-0.145711,-0.069068,0.055867,0.151767,1.002818,8.8168,-3.6812
12.010000,-0.277957,-0.142814,-0.062871,0.064553,0.137210,0.989846,8.6636,-3.7571
12.020000,-0.269201,-0.142499,-0.067855,0.066333,0.126341,0.989944,8.5090,-3.8326
12.030000,-0.281670,-0.147167,-0.061740,0.058620,0.145909,0.974699,8.3531,-3.9080
12.040000,-0.279961,-0.148968,-0.067044,0.070634,0.149574,0.974413,8.1959,-3.9830
12.050000,-0.286168,-0.145367,-0.064796,0.053456,0.135550,0.992557,8.0374,-4.0578
12.060000,-0.285400,-0.148232,-0.063079,0.072650,0.146687,0.983759,7.8776,-4.1323
12.070000,-0.288339,-0.138867,-0.071082,0.095476,0.131190,0.991658,7.7166,-4.2066
12.080000,-0.293934,-0.141916,-0.069870,0.067482,0.121610,0.988925,7.5543,-4.2805
12.090000,-0.294955,-0.127777,-0.070296,0.069321,0.134432,1.006328,7.3909,-4.3542
12.100000,-0.303004,-0.131543,-0.074921,0.072289,0.111498,0.984402,7.2263,-4.4276
12.110000,-0.303982,-0.139971,-0.071557,0.077008,0.125079,0.992002,7.0606,-4.5007
12.120000,-0.299453,-0.129695,-0.069274,0.091790,0.120959,0.983216,6.8937,-4.5735
12.130000,-0.307818,-0.149378,-0.072519,0.069442,0.116497,1.002669,6.7257,-4.6459
12.140000,-0.314247,-0.131273,-0.078170,0.063714,0.136191,0.997659,6.5567,-4.7181
12.150000,-0.319689,-0.127146,-0.071971,0.098431,0.101586,0.992297,6.3867,-4.7900
12.160000,-0.306060,-0.143415,-0.070430,0.092715,0.098314,0.995800,6.2156,-4.8615
12.170000,-0.305136,-0.132146,-0.065637,0.092390,0.121042,0.993355,6.0436,-4.9327
12.180000,-0.304951,-0.132159,-0.068156,0.090639,0.106309,0.998377,5.8706,-5.0036
12.190000,-0.313416,-0.132219,-0.080785,0.090726,0.087148,0.983456,5.6967,-5.0742
12.200000,-0.315379,-0.126504,-0.069127,0.094292,0.094031,0.994166,5.5219,-5.1444
12.210000,-0.319498,-0.121246,-0.064121,0.084875,0.080366,0.979929,5.3462,-5.2143
12.220000,-0.321212,-0.132745,-0.070932,0.093900,0.098202,0.993503,5.1696,-5.2838
12.230000,-0.316996,-0.128722,-0.064871,0.109400,0.078729,0.994885,4.9923,-5.3530
12.240000,-0.320778,-0.127666,-0.075704,0.082989,0.080819,1.001428,4.8142,-5.4218
12.250000,-0.313982,-0.120743,-0.072388,0.109129,0.079657,0.990925,4.6353,-5.4902
12.260000,-0.328832,-0.118649,-0.068253,0.087342,0.064749,1.012208,4.4556,-5.5583
12.270000,-0.322342,-0.129068,-0.075066,0.103801,0.084934,1.000501,4.2753,-5.6260
12.280000,-0.316657,-0.119143,-0.071463,0.111444,0.066043,0.986680,4.0943,-5.6934
12.290000,-0.332938,-0.118038,-0.077435,0.102913,0.068919,0.989252,3.9126,-5.7603
12.300000,-0.329024,-0.115984,-0.066011,0.097330,0.056921,1.012014,3.7303,-5.8269
12.310000,-0.327626,-0.122792,-0.075965,0.111221,0.060684,0.993744,3.5475,-5.8931
12.320000,-0.335545,-0.122955,-0.068935,0.108007,0.068452,0.975866,3.3641,-5.9589
12.330000,-0.332979,-0.116562,-0.071329,0.125765,0.057178,0.984028,3.1801,-6.0243
12.340000,-0.334789,-0.123855,-0.068139,0.104544,0.045551,1.004471,2.9956,-6.0893
12.350000,-0.325121,-0.117781,-0.077631,0.110108,0.031831,0.998039,2.8107,-6.1539
12.360000,-0.329272,-0.114293,-0.071652,0.108477,0.047264,1.006952,2.6253,-6.2180
12.370000,-0.332869,-0.106109,-0.071076,0.106784,0.041888,0.986328,2.4396,-6.2818
12.380000,-0.328056,-0.099365,-0.076798,0.113489,0.043938,0.994033,2.2534,-6.3451
12.390000,-0.335626,-0.109065,-0.082987,0.102876,0.038202,0.993774,2.0669,-6.4081
12.400000,-0.334405,-0.108314,-0.069835,0.102187,0.025796,1.003840,1.8800,-6.4706
12.410000,-0.335500,-0.109291,-0.069908,0.095428,0.044262,0.995052,1.6928,-6.5326
12.420000,-0.342825,-0.103144,-0.067108,0.129898,0.023584,1.000013,1.5054,-6.5942
12.430000,-0.334212,-0.115029,-0.063414,0.105968,0.043500,0.992699,1.3178,-6.6554
12.440000,-0.335963,-0.108422,-0.069359,0.134847,0.021400,0.986679,1.1299,-6.7162
12.450000,-0.341122,-0.102755,-0.087600,0.101916,0.016428,0.995954,0.9419,-6.7765
12.460000,-0.340331,-0.107218,-0.085187,0.115131,0.011509,0.995727,0.7537,-6.8363
12.470000,-0.335280,-0.113748,-0.068857,0.098945,0.014959,0.988214,0.5654,-6.8957
12.480000,-0.333413,-0.100186,-0.077726,0.117948,-0.010128,0.991718,0.3770,-6.9546
12.490000,-0.342112,-0.106594,-0.082455,0.122195,-0.000955,1.001221,0.1885,-7.0131
12.500000,-0.341241,-0.108258,-0.080903,0.123359,-0.018315,1.005535,0.0000,-7.0711
12.510000,-0.339733,-0.100414,-0.076389,0.130710,0.003288,0.984658,-0.1885,-7.1286
12.520000,-0.342132,-0.088805,-0.087649,0.114933,-0.015420,1.001117,-0.3770,-7.1856
12.530000,-0.337044,-0.095983,-0.081536,0.129244,-0.019456,0.986341,-0.5654,-7.2422
12.540000,-0.342113,-0.100086,-0.082239,0.129111,-0.010115,0.983587,-0.7537,-7.2983
12.550000,-0.340431,-0.093230,-0.076533,0.142322,-0.018928,0.994851,-0.9419,-7.3539
12.560000,-0.334566,-0.099250,-0.082745,0.115170,-0.015478,0.989433,-1.1299,-7.4090
12.570000,-0.336304,-0.092521,-0.076322,0.136194,-0.026858,0.998726,-1.3178,-7.4636
12.580000,-0.334176,-0.098958,-0.078561,0.146288,0.009843,0.990610,-1.5054,-7.5177
12.590000,-0.336686,-0.099087,-0.076824,0.131075,-0.034970,1.008547,-1.6928,-7.5713
12.600000,-0.335302,-0.094730,-0.082856,0.140030,-0.038851,0.981266,-1.8800,-7.6244
12.610000,-0.344278,-0.089292,-0.074417,0.141706,-0.033340,1.006848,-2.0669,-7.6770
12.620000,-0.341226,-0.086519,-0.075501,0.118082,-0.040874,0.979190,-2.2534,-7.7291
12.630000,-0.333539,-0.090523,-0.074109,0.151238,-0.044377,0.983401,-2.4396,-7.7807
12.640000,-0.340080,-0.083215,-0.081983,0.145564,-0.028794,1.006929,-2.6253,-7.8317
12.650000,-0.324180,-0.083485,-0.075019,0.129273,-0.061868,0.996762,-2.8107,-7.8823
12.660000,-0.339641,-0.077930,-0.081601,0.135923,-0.034404,0.991631,-2.9956,-7.9323
12.670000,-0.329136,-0.083081,-0.072955,0.136232,-0.064252,0.978888,-3.1801,-7.9817
12.680000,-0.338634,-0.086856,-0.073827,0.138863,-0.067665,0.996332,-3.3641,-8.0307
12.690000,-0.328976,-0.077173,-0.082083,0.135903,-0.057770,0.985461,-3.5475,-8.0791
12.700000,-0.323873,-0.074355,-0.069557,0.144425,-0.070820,0.988319,-3.7303,-8.1269
12.710000,-0.316238,-0.071618,-0.077733,0.149305,-0.069592,0.984322,-3.9126,-8.1743
12.720000,-0.321135,-0.073735,-0.072202,0.160469,-0.075616,0.990303,-4.0943,-8.2210
12.730000,-0.320898,-0.070715,-0.078648,0.144305,-0.054528,0.981276,-4.2753,-8.2673
12.740000,-0.322149,-0.071033,-0.083834,0.151079,-0.090306,0.988650,-4.4556,-8.3130
12.750000,-0.317064,-0.074801,-0.084155,0.145123,-0.080148,0.987350,-4.6353,-8.3581
12.760000,-0.320817,-0.069709,-0.083753,0.156870,-0.104694,0.982224,-4.8142,-8.4026
12.770000,-0.316586,-0.073758,-0.083561,0.139362,-0.090946,1.005451,-4.9923,-8.4466
12.780000,-0.326701,-0.066639,-0.077166,0.139478,-0.102936,0.973137,-5.1696,-8.4901
12.790000,-0.316077,-0.064173,-0.069439,0.138820,-0.113362,0.990387,-5.3462,-8.5330
12.800000,-0.313674,-0.060423,-0.085325,0.164075,-0.093842,1.004411,-5.5219,-8.5753
12.810000,-0.315818,-0.058193,-0.078587,0.171335,-0.103276,0.968665,-5.6967,-8.6170
12.820000,-0.311995,-0.058235,-0.069179,0.149932,-0.097128,0.983302,-5.8706,-8.6582
12.830000,-0.304822,-0.057502,-0.077848,0.160964,-0.104281,0.994879,-6.0436,-8.6987
12.840000,-0.311765,-0.061074,-0.077983,0.136287,-0.119163,0.993825,-6.2156,-8.7387
12.850000,-0.305040,-0.064282,-0.072476,0.152942,-0.102213,0.977725,-6.3867,-8.7782
12.860000,-0.306409,-0.064874,-0.068994,0.158521,-0.111653,1.006170,-6.5567,-8.8170
12.870000,-0.298639,-0.050756,-0.072846,0.148807,-0.111148,0.981802,-6.7257,-8.8552
12.880000,-0.304353,-0.050745,-0.075838,0.157133,-0.117302,0.965849,-6.8937,-8.8929
12.890000,-0.298055,-0.051612,-0.073773,0.157817,-0.124595,0.974168,-7.0606,-8.9299
12.900000,-0.301894,-0.063255,-0.071106,0.142597,-0.128718,0.959085,-7.2263,-8.9664
12.910000,-0.300072,-0.050329,-0.073094,0.156786,-0.124658,0.962573,-7.3909,-9.0023
12.920000,-0.290323,-0.053933,-0.073133,0.161448,-0.156382,0.993245,-7.5543,-9.0375
12.930000,-0.294284,-0.047834,-0.074742,0.151515,-0.119403,0.966513,-7.7166,-9.0722
12.940000,-0.288962,-0.052059,-0.070163,0.167256,-0.128389,0.983652,-7.8776,-9.1063
12.950000,-0.291230,-0.049423,-0.070795,0.170884,-0.133339,0.975706,-8.0374,-9.1397
12.960000,-0.284928,-0.042400,-0.069821,0.168405,-0.144750,0.986211,-8.1959,-9.1725
12.970000,-0.285486,-0.045285,-0.068979,0.146669,-0.145942,0.979389,-8.3531,-9.2048
12.980000,-0.280535,-0.040388,-0.083165,0.143881,-0.136102,0.983570,-8.5090,-9.2364
12.990000,-0.269260,-0.043905,-0.065243,0.183305,-0.171521,0.959111,-8.6636,-9.2674
13.000000,-0.279061,-0.049212,-0.063327,0.158908,-0.158264,0.987559,-8.8168,-9.2978
13.010000,-0.270845,-0.043809,-0.067152,0.152863,-0.160811,0.986497,-8.9686,-9.3275
13.020000,-0.275825,-0.042179,-0.072533,0.156958,-0.181831,0.958633,-9.1190,-9.3567
13.030000,-0.268298,-0.031586,-0.066449,0.157879,-0.160172,0.956957,-9.2679,-9.3852
13.040000,-0.267746,-0.038453,-0.072473,0.169500,-0.157471,0.978757,-9.4154,-9.4131
13.050000,-0.252817,-0.033365,-0.079004,0.150062,-0.164456,0.963846,-9.5614,-9.4403
13.060000,-0.262421,-0.027757,-0.068376,0.152374,-0.151985,0.970232,-9.7058,-9.4669
13.070000,-0.258707,-0.032553,-0.065828,0.157568,-0.168100,0.984206,-9.8488,-9.4929
13.080000,-0.249533,-0.036500,-0.067925,0.180611,-0.173698,0.957843,-9.9902,-9.5183
13.090000,-0.256137,-0.028213,-0.068123,0.166178,-0.170843,0.968009,-10.1300,-9.5430
13.100000,-0.247557,-0.023357,-0.065075,0.171452,-0.164542,0.977604,-10.2682,-9.5671
13.110000,-0.241534,-0.038897,-0.066620,0.170626,-0.179429,0.961277,-10.4048,-9.5906
13.120000,-0.244948,-0.031270,-0.064688,0.173772,-0.182752,0.979960,-10.5397,-9.6134
13.130000,-0.243959,-0.029376,-0.065552,0.163375,-0.172662,0.967107,-10.6730,-9.6356
13.140000,-0.235685,-0.020486,-0.073662,0.167209,-0.183605,0.949884,-10.8046,-9.6571
13.150000,-0.235058,-0.024941,-0.072290,0.181412,-0.185733,0.945345,-10.9345,-9.6780
13.160000,-0.234649,-0.024401,-0.065198,0.160828,-0.199850,0.969881,-11.0627,-9.6982
13.170000,-0.234004,-0.016763,-0.061744,0.171163,-0.196954,0.968029,-11.1891,-9.7178
13.180000,-0.225746,-0.019644,-0.071762,0.169051,-0.216124,0.967666,-11.3138,-9.7367
13.190000,-0.210529,-0.024063,-0.067312,0.177732,-0.203842,0.955652,-11.4366,-9.7550
13.200000,-0.220860,-0.017246,-0.058446,0.165078,-0.203469,0.962874,-11.5577,-9.7727
13.210000,-0.219979,-0.015326,-0.055472,0.161719,-0.211006,0.964346,-11.6769,-9.7897
13.220000,-0.216086,-0.022788,-0.068491,0.151750,-0.202083,0.957166,-11.7943,-9.8060
13.230000,-0.200932,-0.012484,-0.066448,0.159571,-0.208014,0.950511,-11.9099,-9.8217
13.240000,-0.206934,-0.007774,-0.062452,0.163888,-0.224975,0.948941,-12.0235,-9.8367
13.250000,-0.202748,-0.012756,-0.059400,0.156833,-0.198394,0.958217,-12.1353,-9.8511
13.260000,-0.208996,-0.016461,-0.063052,0.170572,-0.225613,0.971559,-12.2451,-9.8648
13.270000,-0.196429,-0.005505,-0.052149,0.168592,-0.217119,0.968130,-12.3530,-9.8779
13.280000,-0.201582,-0.003185,-0.059113,0.167490,-0.223888,0.948866,-12.4589,-9.8903
13.290000,-0.190958,-0.005107,-0.058382,0.148901,-0.221150,0.966651,-12.5629,-9.9020
13.300000,-0.176715,-0.006993,-0.055861,0.172192,-0.220013,0.949589,-12.6649,-9.9131
13.310000,-0.186932,-0.011788,-0.054915,0.180843,-0.219537,0.954325,-12.7649,-9.9235
13.320000,-0.173724,0.007161,-0.065435,0.178099,-0.217910,0.963497,-12.8629,-9.9332
13.330000,-0.171709,0.004929,-0.056789,0.194186,-0.232681,0.967509,-12.9589,-9.9423
13.340000,-0.178687,-0.008705,-0.053516,0.180001,-0.228240,0.965102,-13.0528,-9.9508
13.350000,-0.171519,0.005095,-0.062464,0.175005,-0.221122,0.961228,-13.1446,-9.9585
13.360000,-0.164199,0.000085,-0.067383,0.158383,-0.215506,0.965703,-13.2344,-9.9656
13.370000,-0.153711,0.002142,-0.045516,0.171776,-0.216635,0.953706,-13.3220,-9.9721
13.380000,-0.159525,0.007498,-0.060622,0.188517,-0.209945,0.957968,-13.4076,-9.9778
13.390000,-0.146123,0.001432,-0.054066,0.175730,-0.235295,0.964723,-13.4911,-9.9829
13.400000,-0.144772,0.008500,-0.054822,0.158198,-0.226949,0.953804,-13.5724,-9.9874
13.410000,-0.153522,0.000356,-0.053113,0.188733,-0.228628,0.948215,-13.6516,-9.9911
13.420000,-0.147012,0.002544,-0.056211,0.175152,-0.222597,0.983756,-13.7286,-9.9942
13.430000,-0.128943,0.006222,-0.045834,0.174577,-0.217560,0.961524,-13.8035,-9.9967
13.440000,-0.136381,0.014578,-0.053912,0.167337,-0.239313,0.953395,-13.8762,-9.9985
13.450000,-0.140428,0.015942,-0.036018,0.161248,-0.223827,0.938802,-13.9466,-9.9996
13.460000,-0.126524,0.007841,-0.047842,0.178879,-0.251418,0.953856,-14.0149,-10.0000
13.470000,-0.118502,0.008463,-0.041996,0.186493,-0.244339,0.969399,-14.0810,-9.9998
13.480000,-0.127962,0.011140,-0.044926,0.183092,-0.229646,0.964749,-14.1449,-9.9989
13.490000,-0.114085,0.018762,-0.046860,0.158921,-0.232649,0.960390,-14.2065,-9.9973
13.500000,-0.110934,0.013535,-0.036680,0.164247,-0.241960,0.947434,-14.2658,-9.9951
13.510000,-0.106580,0.023201,-0.043768,0.170436,-0.235501,0.963535,-14.3230,-9.9922
13.520000,-0.102631,0.016465,-0.048845,0.154519,-0.229042,0.946909,-14.3778,-9.9886
13.530000,-0.104065,0.015460,-0.050310,0.184479,-0.246291,0.944017,-14.4304,-9.9844
13.540000,-0.098257,0.015794,-0.038394,0.159010,-0.245451,0.958473,-14.4807,-9.9795
13.550000,-0.088331,0.023014,-0.044110,0.149712,-0.247242,0.948426,-14.5287,-9.9739
13.560000,-0.092706,0.030201,-0.036523,0.169360,-0.244266,0.953250,-14.5745,-9.9677
13.570000,-0.091469,0.021893,-0.037852,0.171866,-0.258543,0.964356,-14.6179,-9.9608
13.580000,-0.076179,0.019320,-0.044446,0.168620,-0.259096,0.960489,-14.6590,-9.9532
13.590000,-0.076530,0.026874,-0.032073,0.166011,-0.260940,0.952755,-14.6978,-9.9450
13.600000,-0.071959,0.025586,-0.044946,0.157056,-0.254459,0.939679,-14.7343,-9.9361
13.610000,-0.071083,0.042521,-0.027665,0.196153,-0.254175,0.941504,-14.7685,-9.9266
13.620000,-0.058665,0.024237,-0.040555,0.162888,-0.242695,0.951314,-14.8003,-9.9164
13.630000,-0.055677,0.027405,-0.039558,0.153894,-0.253140,0.949152,-14.8298,-9.9055
13.640000,-0.051056,0.029143,-0.042930,0.172607,-0.237989,0.950757,-14.8569,-9.8939
13.650000,-0.040066,0.020035,-0.041685,0.168923,-0.266343,0.924738,-14.8817,-9.8817
13.660000,-0.044568,0.028616,-0.040764,0.169974,-0.255575,0.945840,-14.9042,-9.8689
13.670000,-0.037537,0.030705,-0.030458,0.183404,-0.269567,0.943258,-14.9243,-9.8554
13.680000,-0.031840,0.029307,-0.038421,0.172495,-0.244030,0.963708,-14.9420,-9.8412
13.690000,-0.032982,0.039414,-0.033282,0.186944,-0.254439,0.950596,-14.9574,-9.8264
13.700000,-0.029064,0.031269,-0.040835,0.143497,-0.239839,0.971541,-14.9704,-9.8109
13.710000,-0.032495,0.043015,-0.031721,0.168104,-0.248521,0.950913,-14.9811,-9.7948
13.720000,-0.006432,0.044332,-0.037069,0.158972,-0.241092,0.949286,-14.9893,-9.7780
13.730000,-0.016573,0.041564,-0.032199,0.181093,-0.264439,0.928964,-14.9953,-9.7605
13.740000,-0.014071,0.037863,-0.035120,0.152585,-0.264495,0.937445,-14.9988,-9.7424
13.750000,-0.002298,0.037412,-0.032488,0.183268,-0.258500,0.955793,-15.0000,-9.7237
13.760000,0.002146,0.046739,-0.033663,0.158144,-0.242187,0.953990,-14.9988,-9.7043
13.770000,-0.002274,0.043109,-0.030416,0.150441,-0.250225,0.962627,-14.9953,-9.6843
13.780000,0.002237,0.041671,-0.031630,0.165877,-0.234800,0.960770,-14.9893,-9.6636
13.790000,0.010611,0.043807,-0.028598,0.165652,-0.266486,0.948086,-14.9811,-9.6423
13.800000,0.016116,0.042519,-0.034981,0.165547,-0.258677,0.935261,-14.9704,-9.6203
13.810000,0.024051,0.054745,-0.017391,0.162161,-0.248782,0.964853,-14.9574,-9.5977
13.820000,0.025004,0.055611,-0.026441,0.161460,-0.249560,0.957648,-14.9420,-9.5744
13.830000,0.029883,0.056298,-0.025871,0.163772,-0.242188,0.951380,-14.9243,-9.5505
13.840000,0.026556,0.056567,-0.036764,0.176699,-0.245200,0.953036,-14.9042,-9.5260
13.850000,0.040545,0.050799,-0.024024,0.150700,-0.265643,0.957652,-14.8817,-9.5008
13.860000,0.036947,0.048060,-0.020320,0.163800,-0.259575,0.951751,-14.8569,-9.4750
13.870000,0.050687,0.060149,-0.024137,0.170596,-0.258286,0.971569,-14.8298,-9.4486
13.880000,0.053866,0.053929,-0.022842,0.172915,-0.242356,0.963862,-14.8003,-9.4215
13.890000,0.054889,0.058417,-0.031254,0.177851,-0.254869,0.956446,-14.7685,-9.3938
13.900000,0.055463,0.062912,-0.024853,0.151086,-0.236273,0.961192,-14.7343,-9.3655
13.910000,0.067449,0.058384,-0.020489,0.171262,-0.260554,0.938984,-14.6978,-9.3366
13.920000,0.059722,0.056369,-0.012741,0.187411,-0.251830,0.955642,-14.6590,-9.3070
13.930000,0.066353,0.059298,-0.019400,0.164610,-0.252596,0.953869,-14.6179,-9.2768
13.940000,0.069023,0.057802,-0.022579,0.167588,-0.243509,0.949997,-14.5745,-9.2460
13.950000,0.080984,0.062709,-0.015264,0.158230,-0.229615,0.969504,-14.5287,-9.2146
13.960000,0.083828,0.070557,-0.022752,0.176980,-0.259094,0.956624,-14.4807,-9.1825
13.970000,0.081186,0.054753,-0.025487,0.154666,-0.241161,0.952426,-14.4304,-9.1499
13.980000,0.092984,0.063580,-0.023119,0.172035,-0.233109,0.953983,-14.3778,-9.1166
13.990000,0.084258,0.060697,-0.020565,0.158618,-0.232301,0.957484,-14.3230,-9.0827
14.000000,0.097787,0.069228,-0.023378,0.168519,-0.228156,0.962345,-14.2658,-9.0483
14.010000,0.108068,0.066746,-0.016939,0.170360,-0.244092,0.951321,-14.2065,-9.0132
14.020000,0.113224,0.068144,-0.020499,0.155934,-0.262807,0.968255,-14.1449,-8.9775
14.030000,0.115009,0.063612,-0.019351,0.174001,-0.230674,0.954855,-14.0810,-8.9412
14.040000,0.111378,0.072750,-0.008409,0.162534,-0.233605,0.956500,-14.0149,-8.9044
14.050000,0.123854,0.074562,-0.020526,0.150250,-0.220116,0.940753,-13.9466,-8.8669
14.060000,0.114750,0.075296,-0.015250,0.142136,-0.272017,0.955999,-13.8762,-8.8288
14.070000,0.129831,0.068454,-0.019831,0.160562,-0.221764,0.950922,-13.8035,-8.7902
14.080000,0.126057,0.066763,-0.013644,0.144656,-0.236259,0.935632,-13.7286,-8.7509
14.090000,0.136223,0.066019,-0.019929,0.149044,-0.253485,0.944390,-13.6516,-8.7111
14.100000,0.130744,0.066941,-0.016265,0.149704,-0.214958,0.969660,-13.5724,-8.6707
14.110000,0.126968,0.075962,-0.016609,0.154605,-0.234082,0.964901,-13.4911,-8.6297
14.120000,0.146293,0.075955,-0.020127,0.145181,-0.223054,0.967527,-13.4076,-8.5882
14.130000,0.145862,0.082115,-0.011914,0.135669,-0.226135,0.970636,-13.3220,-8.5460
14.140000,0.157079,0.076728,-0.010388,0.145479,-0.239915,0.965931,-13.2344,-8.5033
14.150000,0.149558,0.080872,-0.013925,0.141195,-0.225552,0.964011,-13.1446,-8.4601
14.160000,0.160389,0.079351,-0.011588,0.150024,-0.227619,0.963882,-13.0528,-8.4162
14.170000,0.158692,0.081997,-0.005656,0.153712,-0.213691,0.976272,-12.9589,-8.3718
14.180000,0.165948,0.088074,-0.010988,0.154893,-0.212721,0.981264,-12.8629,-8.3269
14.190000,0.172967,0.087360,-0.007405,0.139005,-0.225119,0.973597,-12.7649,-8.2814
14.200000,0.165967,0.092641,-0.007572,0.149386,-0.207289,0.968115,-12.6649,-8.2353
14.210000,0.175509,0.074922,-0.006448,0.148066,-0.229963,0.968025,-12.5629,-8.1887
14.220000,0.178919,0.091712,-0.016384,0.136063,-0.215536,0.957967,-12.4589,-8.1416
14.230000,0.183858,0.077058,-0.018832,0.140530,-0.206325,0.958842,-12.3530,-8.0939
14.240000,0.188227,0.089703,-0.004257,0.140732,-0.227085,0.967630,-12.2451,-8.0456
14.250000,0.190450,0.096517,-0.014281,0.162036,-0.209018,0.957506,-12.1353,-7.9968
14.260000,0.191794,0.095431,-0.006191,0.130738,-0.199432,0.978458,-12.0235,-7.9475
14.270000,0.196604,0.099192,0.004444,0.113197,-0.204107,0.987728,-11.9099,-7.8977
14.280000,0.202403,0.098899,-0.002929,0.122082,-0.208807,0.969628,-11.7943,-7.8473
